demo_group_num,year,accountabilitymet,change,color,changelevel,statuslevel,currstatus,currnumer,currdenom,cds,indicator,studentgroup_pct,county_code
13,25,0,18.4,0,5,4,14.8,,35,30666706110175,ela,,30
13,25,0,18.4,0,5,4,14.8,,35,30666706110175,ela,,30
15,25,0,12,0,4,2,-48.4,,194,30666706110175,ela,,30
15,25,0,12,0,4,2,-48.4,,194,30666706110175,ela,,30
15,25,0,12,0,4,2,-48.4,,194,30666706110175,ela,,30
9,25,1,12.7,3,4,2,-49.1,,194,30666706110175,ela,,30
9,25,1,12.7,3,4,2,-49.1,,194,30666706110175,ela,,30
9,25,1,12.7,3,4,2,-49.1,,194,30666706110175,ela,,30
10,25,1,22.7,2,5,1,-96.5,,36,30666706110175,ela,,30
10,25,1,22.7,2,5,1,-96.5,,36,30666706110175,ela,,30
10,25,1,22.7,2,5,1,-96.5,,36,30666706110175,ela,,30
8,25,0,,0,0,0,,,1,30666706110175,ela,,30
8,25,0,,0,0,0,,,1,30666706110175,ela,,30
8,25,0,,0,0,0,,,1,30666706110175,ela,,30
2,25,0,,0,0,0,,,3,30666706110183,ela,,30
2,25,0,,0,0,0,,,3,30666706110183,ela,,30
2,25,0,,0,0,0,,,3,30666706110183,ela,,30
21,25,1,-0.6,2,3,2,-44.5,,557,30666706110183,ela,,30
21,25,1,-0.6,2,3,2,-44.5,,557,30666706110183,ela,,30
21,25,1,-0.6,2,3,2,-44.5,,557,30666706110183,ela,,30
16,25,0,,0,0,0,,,3,30666706110183,ela,,30
16,25,0,,0,0,0,,,3,30666706110183,ela,,30
16,25,0,,0,0,0,,,3,30666706110183,ela,,30
18,25,1,4.6,3,4,2,-57.8,,389,30666706110183,ela,,30
18,25,1,4.6,3,4,2,-57.8,,389,30666706110183,ela,,30
18,25,1,4.6,3,4,2,-57.8,,389,30666706110183,ela,,30
19,25,0,2.5,0,3,1,-93.7,,267,30666706110183,ela,,30
19,25,0,2.5,0,3,1,-93.7,,267,30666706110183,ela,,30
19,25,0,2.5,0,3,1,-93.7,,267,30666706110183,ela,,30
20,25,0,4.7,0,4,2,-29.4,,101,30666706110183,ela,,30
20,25,0,4.7,0,4,2,-29.4,,101,30666706110183,ela,,30
20,25,0,4.7,0,4,2,-29.4,,101,30666706110183,ela,,30
4,25,0,,0,0,0,,,1,30666706110183,ela,,30
4,25,0,,0,0,0,,,1,30666706110183,ela,,30
4,25,0,,0,0,0,,,1,30666706110183,ela,,30
11,25,0,,0,0,0,,,6,30666706110183,ela,,30
11,25,0,,0,0,0,,,6,30666706110183,ela,,30
11,25,0,,0,0,0,,,6,30666706110183,ela,,30
5,25,1,-0.3,2,3,2,-44.3,,551,30666706110183,ela,,30
5,25,1,-0.3,2,3,2,-44.3,,551,30666706110183,ela,,30
5,25,1,-0.3,2,3,2,-44.3,,551,30666706110183,ela,,30
12,25,1,-7.7,2,2,2,-69.8,,125,30666706110183,ela,,30
12,25,1,-7.7,2,2,2,-69.8,,125,30666706110183,ela,,30
12,25,1,-7.7,2,2,2,-69.8,,125,30666706110183,ela,,30
14,25,1,0.7,1,3,1,-88,,88,30666706110183,ela,,30
14,25,1,0.7,1,3,1,-88,,88,30666706110183,ela,,30
14,25,1,0.7,1,3,1,-88,,88,30666706110183,ela,,30
13,25,0,7.7,0,4,4,20.8,,122,30666706110183,ela,,30
13,25,0,7.7,0,4,4,20.8,,122,30666706110183,ela,,30
13,25,0,7.7,0,4,4,20.8,,122,30666706110183,ela,,30
15,25,0,-0.7,0,3,2,-44.6,,554,30666706110183,ela,,30
15,25,0,-0.7,0,3,2,-44.6,,554,30666706110183,ela,,30
15,25,0,-0.7,0,3,2,-44.6,,554,30666706110183,ela,,30
9,25,1,1.1,2,3,2,-46.2,,535,30666706110183,ela,,30
9,25,1,1.1,2,3,2,-46.2,,535,30666706110183,ela,,30
9,25,1,1.1,2,3,2,-46.2,,535,30666706110183,ela,,30
10,25,1,11.1,2,4,1,-108.9,,104,30666706110183,ela,,30
10,25,1,11.1,2,4,1,-108.9,,104,30666706110183,ela,,30
10,25,1,11.1,2,4,1,-108.9,,104,30666706110183,ela,,30
8,25,0,,0,0,0,,,1,30666706110183,ela,,30
8,25,0,,0,0,0,,,1,30666706110183,ela,,30
8,25,0,,0,0,0,,,1,30666706110183,ela,,30
21,25,1,3.3,3,4,2,-66.2,,217,30666706113377,ela,,30
21,25,1,3.3,3,4,2,-66.2,,217,30666706113377,ela,,30
21,25,1,3.3,3,4,2,-66.2,,217,30666706113377,ela,,30
3,25,0,,0,0,0,,,4,30666706113377,ela,,30
3,25,0,,0,0,0,,,4,30666706113377,ela,,30
3,25,0,,0,0,0,,,4,30666706113377,ela,,30
18,25,1,4.1,3,4,2,-68.6,,163,30666706113377,ela,,30
18,25,1,4.1,3,4,2,-68.6,,163,30666706113377,ela,,30
18,25,1,4.1,3,4,2,-68.6,,163,30666706113377,ela,,30
19,25,0,2.7,0,3,1,-94.3,,107,30666706113377,ela,,30
19,25,0,2.7,0,3,1,-94.3,,107,30666706113377,ela,,30
19,25,0,2.7,0,3,1,-94.3,,107,30666706113377,ela,,30
20,25,0,-10.6,0,2,1,-78.2,,36,30666706113377,ela,,30
20,25,0,-10.6,0,2,1,-78.2,,36,30666706113377,ela,,30
20,25,0,-10.6,0,2,1,-78.2,,36,30666706113377,ela,,30
5,25,1,4,3,4,2,-67.7,,213,30666706113377,ela,,30
5,25,1,4,3,4,2,-67.7,,213,30666706113377,ela,,30
5,25,1,4,3,4,2,-67.7,,213,30666706113377,ela,,30
12,25,1,6.5,2,4,1,-71.6,,62,30666706113377,ela,,30
12,25,1,6.5,2,4,1,-71.6,,62,30666706113377,ela,,30
12,25,1,6.5,2,4,1,-71.6,,62,30666706113377,ela,,30
13,25,0,-28,0,1,2,-19.3,,56,30666706113377,ela,,30
13,25,0,-28,0,1,2,-19.3,,56,30666706113377,ela,,30
13,25,0,-28,0,1,2,-19.3,,56,30666706113377,ela,,30
15,25,0,3.9,0,4,2,-66.2,,217,30666706113377,ela,,30
15,25,0,3.9,0,4,2,-66.2,,217,30666706113377,ela,,30
15,25,0,3.9,0,4,2,-66.2,,217,30666706113377,ela,,30
9,25,1,4.9,3,4,2,-66.5,,216,30666706113377,ela,,30
9,25,1,4.9,3,4,2,-66.5,,216,30666706113377,ela,,30
9,25,1,4.9,3,4,2,-66.5,,216,30666706113377,ela,,30
10,25,1,-8.6,1,2,1,-117.2,,31,30666706113377,ela,,30
10,25,1,-8.6,1,2,1,-117.2,,31,30666706113377,ela,,30
10,25,1,-8.6,1,2,1,-117.2,,31,30666706113377,ela,,30
1,25,0,,0,0,0,,,2,30666706114631,ela,,30
1,25,0,,0,0,0,,,2,30666706114631,ela,,30
1,25,0,,0,0,0,,,2,30666706114631,ela,,30
21,25,1,-9.5,2,2,2,-42.2,,186,30666706114631,ela,,30
21,25,1,-9.5,2,2,2,-42.2,,186,30666706114631,ela,,30
21,25,1,-9.5,2,2,2,-42.2,,186,30666706114631,ela,,30
16,25,0,,0,0,0,,,1,30666706114631,ela,,30
16,25,0,,0,0,0,,,1,30666706114631,ela,,30
16,25,0,,0,0,0,,,1,30666706114631,ela,,30
18,25,1,-13.1,2,2,2,-54.3,,151,30666706114631,ela,,30
18,25,1,-13.1,2,2,2,-54.3,,151,30666706114631,ela,,30
18,25,1,-13.1,2,2,2,-54.3,,151,30666706114631,ela,,30
19,25,0,-7.1,0,2,1,-95.6,,94,30666706114631,ela,,30
19,25,0,-7.1,0,2,1,-95.6,,94,30666706114631,ela,,30
19,25,0,-7.1,0,2,1,-95.6,,94,30666706114631,ela,,30
20,25,0,-6.5,0,2,2,-24.3,,21,30666706114631,ela,,30
20,25,0,-6.5,0,2,2,-24.3,,21,30666706114631,ela,,30
20,25,0,-6.5,0,2,2,-24.3,,21,30666706114631,ela,,30
11,25,0,,0,0,0,,,2,30666706114631,ela,,30
11,25,0,,0,0,0,,,2,30666706114631,ela,,30
11,25,0,,0,0,0,,,2,30666706114631,ela,,30
5,25,1,-8.8,2,2,2,-42,,184,30666706114631,ela,,30
5,25,1,-8.8,2,2,2,-42,,184,30666706114631,ela,,30
5,25,1,-8.8,2,2,2,-42,,184,30666706114631,ela,,30
12,25,0,35.9,0,5,2,-63.6,,22,30666706114631,ela,,30
12,25,0,35.9,0,5,2,-63.6,,22,30666706114631,ela,,30
12,25,0,35.9,0,5,2,-63.6,,22,30666706114631,ela,,30
13,25,0,-10.8,0,2,4,13.8,,57,30666706114631,ela,,30
13,25,0,-10.8,0,2,4,13.8,,57,30666706114631,ela,,30
13,25,0,-10.8,0,2,4,13.8,,57,30666706114631,ela,,30
15,25,0,-8.9,0,2,2,-42.4,,185,30666706114631,ela,,30
15,25,0,-8.9,0,2,2,-42.4,,185,30666706114631,ela,,30
15,25,0,-8.9,0,2,2,-42.4,,185,30666706114631,ela,,30
9,25,1,-10.6,2,2,2,-42.8,,184,30666706114631,ela,,30
9,25,1,-10.6,2,2,2,-42.8,,184,30666706114631,ela,,30
9,25,1,-10.6,2,2,2,-42.8,,184,30666706114631,ela,,30
10,25,1,7.7,2,4,1,-94.1,,42,30666706114631,ela,,30
10,25,1,7.7,2,4,1,-94.1,,42,30666706114631,ela,,30
10,25,1,7.7,2,4,1,-94.1,,42,30666706114631,ela,,30
21,25,0,,0,0,0,,,7,30666706115133,ela,,30
21,25,0,,0,0,0,,,7,30666706115133,ela,,30
21,25,0,,0,0,0,,,7,30666706115133,ela,,30
18,25,0,,0,0,0,,,5,30666706115133,ela,,30
18,25,0,,0,0,0,,,5,30666706115133,ela,,30
18,25,0,,0,0,0,,,5,30666706115133,ela,,30
19,25,0,,0,0,0,,,4,30666706115133,ela,,30
19,25,0,,0,0,0,,,4,30666706115133,ela,,30
19,25,0,,0,0,0,,,4,30666706115133,ela,,30
20,25,0,,0,0,0,,,1,30666706115133,ela,,30
20,25,0,,0,0,0,,,1,30666706115133,ela,,30
20,25,0,,0,0,0,,,1,30666706115133,ela,,30
5,25,0,,0,0,0,,,7,30666706115133,ela,,30
5,25,0,,0,0,0,,,7,30666706115133,ela,,30
5,25,0,,0,0,0,,,7,30666706115133,ela,,30
12,25,0,,0,0,0,,,3,30666706115133,ela,,30
12,25,0,,0,0,0,,,3,30666706115133,ela,,30
12,25,0,,0,0,0,,,3,30666706115133,ela,,30
14,25,0,,0,0,0,,,4,30666706115133,ela,,30
14,25,0,,0,0,0,,,4,30666706115133,ela,,30
14,25,0,,0,0,0,,,4,30666706115133,ela,,30
13,25,0,,0,0,0,,,1,30666706115133,ela,,30
13,25,0,,0,0,0,,,1,30666706115133,ela,,30
13,25,0,,0,0,0,,,1,30666706115133,ela,,30
15,25,0,,0,0,0,,,5,30666706115133,ela,,30
15,25,0,,0,0,0,,,5,30666706115133,ela,,30
15,25,0,,0,0,0,,,5,30666706115133,ela,,30
9,25,0,,0,0,0,,,7,30666706115133,ela,,30
9,25,0,,0,0,0,,,7,30666706115133,ela,,30
9,25,0,,0,0,0,,,7,30666706115133,ela,,30
10,25,0,,0,0,0,,,2,30666706115133,ela,,30
10,25,0,,0,0,0,,,2,30666706115133,ela,,30
10,25,0,,0,0,0,,,2,30666706115133,ela,,30
21,25,1,16.5,3,5,2,-49.2,,912,30666706115588,ela,,30
21,25,1,16.5,3,5,2,-49.2,,912,30666706115588,ela,,30
21,25,1,16.5,3,5,2,-49.2,,912,30666706115588,ela,,30
3,25,0,38.2,0,5,4,40.9,,15,30666706115588,ela,,30
3,25,0,38.2,0,5,4,40.9,,15,30666706115588,ela,,30
3,25,0,38.2,0,5,4,40.9,,15,30666706115588,ela,,30
16,25,0,,0,0,0,,,6,30666706115588,ela,,30
16,25,0,,0,0,0,,,6,30666706115588,ela,,30
16,25,0,,0,0,0,,,6,30666706115588,ela,,30
18,25,1,25.1,2,5,1,-71.3,,583,30666706115588,ela,,30
18,25,1,25.1,2,5,1,-71.3,,583,30666706115588,ela,,30
18,25,1,25.1,2,5,1,-71.3,,583,30666706115588,ela,,30
19,25,0,22.5,0,5,1,-118.4,,327,30666706115588,ela,,30
19,25,0,22.5,0,5,1,-118.4,,327,30666706115588,ela,,30
19,25,0,22.5,0,5,1,-118.4,,327,30666706115588,ela,,30
20,25,0,33.7,0,5,2,-21.9,,113,30666706115588,ela,,30
20,25,0,33.7,0,5,2,-21.9,,113,30666706115588,ela,,30
20,25,0,33.7,0,5,2,-21.9,,113,30666706115588,ela,,30
11,25,0,,0,0,0,,,4,30666706115588,ela,,30
11,25,0,,0,0,0,,,4,30666706115588,ela,,30
11,25,0,,0,0,0,,,4,30666706115588,ela,,30
5,25,1,17.1,3,5,2,-51.3,,890,30666706115588,ela,,30
5,25,1,17.1,3,5,2,-51.3,,890,30666706115588,ela,,30
5,25,1,17.1,3,5,2,-51.3,,890,30666706115588,ela,,30
12,25,1,36.5,3,5,2,-63.5,,117,30666706115588,ela,,30
12,25,1,36.5,3,5,2,-63.5,,117,30666706115588,ela,,30
12,25,1,36.5,3,5,2,-63.5,,117,30666706115588,ela,,30
14,25,1,15.3,2,5,1,-117,,249,30666706115588,ela,,30
14,25,1,15.3,2,5,1,-117,,249,30666706115588,ela,,30
14,25,1,15.3,2,5,1,-117,,249,30666706115588,ela,,30
7,25,0,,0,0,0,,,3,30666706115588,ela,,30
7,25,0,,0,0,0,,,3,30666706115588,ela,,30
7,25,0,,0,0,0,,,3,30666706115588,ela,,30
13,25,0,18.4,0,5,2,-11.2,,256,30666706115588,ela,,30
13,25,0,18.4,0,5,2,-11.2,,256,30666706115588,ela,,30
13,25,0,18.4,0,5,2,-11.2,,256,30666706115588,ela,,30
15,25,0,16.3,0,5,2,-49.2,,906,30666706115588,ela,,30
15,25,0,16.3,0,5,2,-49.2,,906,30666706115588,ela,,30
15,25,0,16.3,0,5,2,-49.2,,906,30666706115588,ela,,30
9,25,1,16,3,5,2,-50.8,,883,30666706115588,ela,,30
9,25,1,16,3,5,2,-50.8,,883,30666706115588,ela,,30
9,25,1,16,3,5,2,-50.8,,883,30666706115588,ela,,30
10,25,1,2.9,1,3,1,-139.6,,122,30666706115588,ela,,30
10,25,1,2.9,1,3,1,-139.6,,122,30666706115588,ela,,30
10,25,1,2.9,1,3,1,-139.6,,122,30666706115588,ela,,30
8,25,0,,0,0,0,,,3,30666706115588,ela,,30
8,25,0,,0,0,0,,,3,30666706115588,ela,,30
8,25,0,,0,0,0,,,3,30666706115588,ela,,30
2,25,0,,0,0,0,,,2,30666706115836,ela,,30
2,25,0,,0,0,0,,,2,30666706115836,ela,,30
2,25,0,,0,0,0,,,2,30666706115836,ela,,30
21,25,1,14.4,2,4,1,-108.3,,638,30666706115836,ela,,30
21,25,1,14.4,2,4,1,-108.3,,638,30666706115836,ela,,30
21,25,1,14.4,2,4,1,-108.3,,638,30666706115836,ela,,30
3,25,0,,0,0,0,,,8,30666706115836,ela,,30
3,25,0,,0,0,0,,,8,30666706115836,ela,,30
3,25,0,,0,0,0,,,8,30666706115836,ela,,30
16,25,0,13.5,0,4,2,-7.6,,16,30666706115836,ela,,30
16,25,0,13.5,0,4,2,-7.6,,16,30666706115836,ela,,30
16,25,0,13.5,0,4,2,-7.6,,16,30666706115836,ela,,30
18,25,1,19.2,2,5,1,-123.9,,445,30666706115836,ela,,30
18,25,1,19.2,2,5,1,-123.9,,445,30666706115836,ela,,30
18,25,1,19.2,2,5,1,-123.9,,445,30666706115836,ela,,30
19,25,0,13.1,0,4,1,-150.4,,323,30666706115836,ela,,30
19,25,0,13.1,0,4,1,-150.4,,323,30666706115836,ela,,30
19,25,0,13.1,0,4,1,-150.4,,323,30666706115836,ela,,30
20,25,0,-3.1,0,2,1,-98.7,,103,30666706115836,ela,,30
20,25,0,-3.1,0,2,1,-98.7,,103,30666706115836,ela,,30
20,25,0,-3.1,0,2,1,-98.7,,103,30666706115836,ela,,30
4,25,0,,0,0,0,,,1,30666706115836,ela,,30
4,25,0,,0,0,0,,,1,30666706115836,ela,,30
4,25,0,,0,0,0,,,1,30666706115836,ela,,30
11,25,0,,0,0,0,,,7,30666706115836,ela,,30
11,25,0,,0,0,0,,,7,30666706115836,ela,,30
11,25,0,,0,0,0,,,7,30666706115836,ela,,30
5,25,1,13.5,2,4,1,-111,,621,30666706115836,ela,,30
5,25,1,13.5,2,4,1,-111,,621,30666706115836,ela,,30
5,25,1,13.5,2,4,1,-111,,621,30666706115836,ela,,30
12,25,1,27,2,5,1,-116.9,,152,30666706115836,ela,,30
12,25,1,27,2,5,1,-116.9,,152,30666706115836,ela,,30
12,25,1,27,2,5,1,-116.9,,152,30666706115836,ela,,30
14,25,1,17.6,2,5,1,-145.7,,178,30666706115836,ela,,30
14,25,1,17.6,2,5,1,-145.7,,178,30666706115836,ela,,30
14,25,1,17.6,2,5,1,-145.7,,178,30666706115836,ela,,30
7,25,0,,0,0,0,,,0,30666706115836,ela,,30
7,25,0,,0,0,0,,,0,30666706115836,ela,,30
7,25,0,,0,0,0,,,0,30666706115836,ela,,30
13,25,0,12.4,0,4,2,-53.6,,122,30666706115836,ela,,30
13,25,0,12.4,0,4,2,-53.6,,122,30666706115836,ela,,30
13,25,0,12.4,0,4,2,-53.6,,122,30666706115836,ela,,30
15,25,0,14,0,4,1,-110.9,,622,30666706115836,ela,,30
15,25,0,14,0,4,1,-110.9,,622,30666706115836,ela,,30
15,25,0,14,0,4,1,-110.9,,622,30666706115836,ela,,30
9,25,1,15.3,2,5,1,-109.2,,626,30666706115836,ela,,30
9,25,1,15.3,2,5,1,-109.2,,626,30666706115836,ela,,30
9,25,1,15.3,2,5,1,-109.2,,626,30666706115836,ela,,30
10,25,1,19.8,2,5,1,-144.6,,118,30666706115836,ela,,30
10,25,1,19.8,2,5,1,-144.6,,118,30666706115836,ela,,30
10,25,1,19.8,2,5,1,-144.6,,118,30666706115836,ela,,30
8,25,0,,0,0,0,,,6,30666706115836,ela,,30
8,25,0,,0,0,0,,,6,30666706115836,ela,,30
8,25,0,,0,0,0,,,6,30666706115836,ela,,30
2,25,0,,0,0,0,,,1,30666706116917,ela,,30
2,25,0,,0,0,0,,,1,30666706116917,ela,,30
2,25,0,,0,0,0,,,1,30666706116917,ela,,30
21,25,1,-4.6,3,2,3,-2.7,,369,30666706116917,ela,,30
21,25,1,-4.6,3,2,3,-2.7,,369,30666706116917,ela,,30
21,25,1,-4.6,3,2,3,-2.7,,369,30666706116917,ela,,30
3,25,0,-18.4,0,1,5,47.9,,25,30666706116917,ela,,30
3,25,0,-18.4,0,1,5,47.9,,25,30666706116917,ela,,30
3,25,0,-18.4,0,1,5,47.9,,25,30666706116917,ela,,30
18,25,1,-0.7,2,3,2,-9.1,,127,30666706116917,ela,,30
18,25,1,-0.7,2,3,2,-9.1,,127,30666706116917,ela,,30
18,25,1,-0.7,2,3,2,-9.1,,127,30666706116917,ela,,30
19,25,0,-15.8,0,1,1,-71.1,,45,30666706116917,ela,,30
19,25,0,-15.8,0,1,1,-71.1,,45,30666706116917,ela,,30
19,25,0,-15.8,0,1,1,-71.1,,45,30666706116917,ela,,30
20,25,0,-5.7,0,2,3,-4.2,,208,30666706116917,ela,,30
20,25,0,-5.7,0,2,3,-4.2,,208,30666706116917,ela,,30
20,25,0,-5.7,0,2,3,-4.2,,208,30666706116917,ela,,30
4,25,0,,0,0,0,,,2,30666706116917,ela,,30
4,25,0,,0,0,0,,,2,30666706116917,ela,,30
4,25,0,,0,0,0,,,2,30666706116917,ela,,30
11,25,0,,0,0,0,,,3,30666706116917,ela,,30
11,25,0,,0,0,0,,,3,30666706116917,ela,,30
11,25,0,,0,0,0,,,3,30666706116917,ela,,30
5,25,1,-4.6,2,2,2,-9.4,,324,30666706116917,ela,,30
5,25,1,-4.6,2,2,2,-9.4,,324,30666706116917,ela,,30
5,25,1,-4.6,2,2,2,-9.4,,324,30666706116917,ela,,30
12,25,1,15.1,4,5,3,-4.5,,31,30666706116917,ela,,30
12,25,1,15.1,4,5,3,-4.5,,31,30666706116917,ela,,30
12,25,1,15.1,4,5,3,-4.5,,31,30666706116917,ela,,30
7,25,0,,0,0,0,,,8,30666706116917,ela,,30
7,25,0,,0,0,0,,,8,30666706116917,ela,,30
7,25,0,,0,0,0,,,8,30666706116917,ela,,30
6,25,0,,0,0,0,,,1,30666706116917,ela,,30
6,25,0,,0,0,0,,,1,30666706116917,ela,,30
6,25,0,,0,0,0,,,1,30666706116917,ela,,30
13,25,0,-3.4,0,2,4,25,,82,30666706116917,ela,,30
13,25,0,-3.4,0,2,4,25,,82,30666706116917,ela,,30
13,25,0,-3.4,0,2,4,25,,82,30666706116917,ela,,30
15,25,0,-4.6,0,2,3,-2.7,,369,30666706116917,ela,,30
15,25,0,-4.6,0,2,3,-2.7,,369,30666706116917,ela,,30
15,25,0,-4.6,0,2,3,-2.7,,369,30666706116917,ela,,30
9,25,1,-9.3,2,2,2,-14.2,,270,30666706116917,ela,,30
9,25,1,-9.3,2,2,2,-14.2,,270,30666706116917,ela,,30
9,25,1,-9.3,2,2,2,-14.2,,270,30666706116917,ela,,30
10,25,1,-7.3,2,2,2,-66.5,,49,30666706116917,ela,,30
10,25,1,-7.3,2,2,2,-66.5,,49,30666706116917,ela,,30
10,25,1,-7.3,2,2,2,-66.5,,49,30666706116917,ela,,30
8,25,0,,0,0,0,,,8,30666706116917,ela,,30
8,25,0,,0,0,0,,,8,30666706116917,ela,,30
8,25,0,,0,0,0,,,8,30666706116917,ela,,30
2,25,0,,0,0,0,,,2,30666706117899,ela,,30
2,25,0,,0,0,0,,,2,30666706117899,ela,,30
2,25,0,,0,0,0,,,2,30666706117899,ela,,30
21,25,1,5.6,3,4,2,-20.8,,1218,30666706117899,ela,,30
21,25,1,5.6,3,4,2,-20.8,,1218,30666706117899,ela,,30
21,25,1,5.6,3,4,2,-20.8,,1218,30666706117899,ela,,30
3,25,0,,0,0,5,89.6,,12,30666706117899,ela,,30
3,25,0,,0,0,5,89.6,,12,30666706117899,ela,,30
3,25,0,,0,0,5,89.6,,12,30666706117899,ela,,30
16,25,0,-5.5,0,2,2,-35.2,,16,30666706117899,ela,,30
16,25,0,-5.5,0,2,2,-35.2,,16,30666706117899,ela,,30
16,25,0,-5.5,0,2,2,-35.2,,16,30666706117899,ela,,30
18,25,1,11.2,3,4,2,-48.4,,618,30666706117899,ela,,30
18,25,1,11.2,3,4,2,-48.4,,618,30666706117899,ela,,30
18,25,1,11.2,3,4,2,-48.4,,618,30666706117899,ela,,30
19,25,0,0.1,0,3,1,-110.2,,264,30666706117899,ela,,30
19,25,0,0.1,0,3,1,-110.2,,264,30666706117899,ela,,30
19,25,0,0.1,0,3,1,-110.2,,264,30666706117899,ela,,30
20,25,0,13.2,0,4,2,-9.4,,272,30666706117899,ela,,30
20,25,0,13.2,0,4,2,-9.4,,272,30666706117899,ela,,30
20,25,0,13.2,0,4,2,-9.4,,272,30666706117899,ela,,30
11,25,0,,0,0,0,,,6,30666706117899,ela,,30
11,25,0,,0,0,0,,,6,30666706117899,ela,,30
11,25,0,,0,0,0,,,6,30666706117899,ela,,30
5,25,1,5.5,3,4,2,-21.8,,1202,30666706117899,ela,,30
5,25,1,5.5,3,4,2,-21.8,,1202,30666706117899,ela,,30
5,25,1,5.5,3,4,2,-21.8,,1202,30666706117899,ela,,30
12,25,1,10,3,4,2,-24.4,,147,30666706117899,ela,,30
12,25,1,10,3,4,2,-24.4,,147,30666706117899,ela,,30
12,25,1,10,3,4,2,-24.4,,147,30666706117899,ela,,30
14,25,1,-4.1,1,2,1,-103,,221,30666706117899,ela,,30
14,25,1,-4.1,1,2,1,-103,,221,30666706117899,ela,,30
14,25,1,-4.1,1,2,1,-103,,221,30666706117899,ela,,30
7,25,0,,0,0,0,,,1,30666706117899,ela,,30
7,25,0,,0,0,0,,,1,30666706117899,ela,,30
7,25,0,,0,0,0,,,1,30666706117899,ela,,30
13,25,0,5.5,0,4,3,-2.3,,354,30666706117899,ela,,30
13,25,0,5.5,0,4,3,-2.3,,354,30666706117899,ela,,30
13,25,0,5.5,0,4,3,-2.3,,354,30666706117899,ela,,30
15,25,0,5.7,0,4,2,-20.6,,1202,30666706117899,ela,,30
15,25,0,5.7,0,4,2,-20.6,,1202,30666706117899,ela,,30
15,25,0,5.7,0,4,2,-20.6,,1202,30666706117899,ela,,30
9,25,1,5,3,4,2,-25.2,,1127,30666706117899,ela,,30
9,25,1,5,3,4,2,-25.2,,1127,30666706117899,ela,,30
9,25,1,5,3,4,2,-25.2,,1127,30666706117899,ela,,30
10,25,1,10.6,2,4,1,-91,,152,30666706117899,ela,,30
10,25,1,10.6,2,4,1,-91,,152,30666706117899,ela,,30
10,25,1,10.6,2,4,1,-91,,152,30666706117899,ela,,30
8,25,0,,0,0,0,,,1,30666706117899,ela,,30
8,25,0,,0,0,0,,,1,30666706117899,ela,,30
8,25,0,,0,0,0,,,1,30666706117899,ela,,30
1,25,0,,0,0,0,,,2,30666706119127,ela,,30
1,25,0,,0,0,0,,,2,30666706119127,ela,,30
1,25,0,,0,0,0,,,2,30666706119127,ela,,30
21,25,1,11.3,4,4,3,1.4,,601,30666706119127,ela,,30
21,25,1,11.3,4,4,3,1.4,,601,30666706119127,ela,,30
21,25,1,11.3,4,4,3,1.4,,601,30666706119127,ela,,30
3,25,0,,0,0,0,,,5,30666706119127,ela,,30
3,25,0,,0,0,0,,,5,30666706119127,ela,,30
3,25,0,,0,0,0,,,5,30666706119127,ela,,30
18,25,1,12.5,3,4,2,-9.7,,282,30666706119127,ela,,30
18,25,1,12.5,3,4,2,-9.7,,282,30666706119127,ela,,30
18,25,1,12.5,3,4,2,-9.7,,282,30666706119127,ela,,30
19,25,0,25.6,0,5,1,-71.7,,114,30666706119127,ela,,30
19,25,0,25.6,0,5,1,-71.7,,114,30666706119127,ela,,30
19,25,0,25.6,0,5,1,-71.7,,114,30666706119127,ela,,30
20,25,0,11.2,0,4,3,5.6,,282,30666706119127,ela,,30
20,25,0,11.2,0,4,3,5.6,,282,30666706119127,ela,,30
20,25,0,11.2,0,4,3,5.6,,282,30666706119127,ela,,30
5,25,1,11.8,4,4,3,-0.8,,586,30666706119127,ela,,30
5,25,1,11.8,4,4,3,-0.8,,586,30666706119127,ela,,30
5,25,1,11.8,4,4,3,-0.8,,586,30666706119127,ela,,30
12,25,0,,0,0,4,16.9,,14,30666706119127,ela,,30
12,25,0,,0,0,4,16.9,,14,30666706119127,ela,,30
12,25,0,,0,0,4,16.9,,14,30666706119127,ela,,30
14,25,1,22.3,3,5,2,-68,,32,30666706119127,ela,,30
14,25,1,22.3,3,5,2,-68,,32,30666706119127,ela,,30
14,25,1,22.3,3,5,2,-68,,32,30666706119127,ela,,30
7,25,0,,0,0,0,,,4,30666706119127,ela,,30
7,25,0,,0,0,0,,,4,30666706119127,ela,,30
7,25,0,,0,0,0,,,4,30666706119127,ela,,30
6,25,0,,0,0,0,,,2,30666706119127,ela,,30
6,25,0,,0,0,0,,,2,30666706119127,ela,,30
6,25,0,,0,0,0,,,2,30666706119127,ela,,30
13,25,0,3.4,0,4,4,32.3,,168,30666706119127,ela,,30
13,25,0,3.4,0,4,4,32.3,,168,30666706119127,ela,,30
13,25,0,3.4,0,4,4,32.3,,168,30666706119127,ela,,30
15,25,0,11.3,0,4,3,1.4,,601,30666706119127,ela,,30
15,25,0,11.3,0,4,3,1.4,,601,30666706119127,ela,,30
15,25,0,11.3,0,4,3,1.4,,601,30666706119127,ela,,30
9,25,1,12.5,3,4,2,-12.1,,324,30666706119127,ela,,30
9,25,1,12.5,3,4,2,-12.1,,324,30666706119127,ela,,30
9,25,1,12.5,3,4,2,-12.1,,324,30666706119127,ela,,30
10,25,1,24.5,2,5,1,-79.9,,71,30666706119127,ela,,30
